train_idx	gen_idx	re_idx	similarity	query	train_texts	generated_texts
5	11	6	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은도의 날씨가 어떨 거 같아?
5	12	7	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 알아봐줄래
5	15	8	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 궁금해
5	24	9	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨는 어떤가?
5	25	10	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 부산 날씨 찾아줄래?
5	46	11	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 알려줄래
5	60	12	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구도의 날씨는 어떨까
5	70	13	0.99998814	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울 날씨는 어때?
5	0	14	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구양의 날씨는 어떤가?
5	14	15	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구 날씨는 어때?
5	28	16	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울 날씨는 어떠니?
5	31	17	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 광주 날씨는 어때?
5	37	18	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은평 날씨는 어떠니?
5	40	19	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨는 어떤지 좀 알아봐줄래?
5	43	20	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구양의 날씨는 어떨 거 같아?
5	51	21	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 찾아줄래?
5	54	22	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨 거 같아?
5	59	23	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨는 어떨지 좀 알아봐줄래
5	62	24	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울 날씨 좀 알려줄래?
5	69	25	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대전 날씨는 어때?
5	74	26	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 알려주겠니
5	79	27	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 알아봐줄래?
5	83	28	0.9999881	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 부산 날씨 알려줄래?
5	1	29	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 부산 날씨는 어때?
5	3	30	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대전 날씨 좀 알려줄래?
5	4	31	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울양의 날씨는 어떠니?
5	5	32	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 좀 알려줘
5	10	33	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구 날씨는 어떠니?
5	16	34	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 광주 날씨 알려줄래?
5	27	35	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 울산 날씨 알려줄래?
5	52	36	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 천안 날씨 알려줄래?
5	72	37	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울양의 날씨는 어떨 거 같아?
5	73	38	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨 거 같아
5	77	39	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 좀 알려줄래?
5	81	40	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 부산양의 날씨는 어떤가?
5	84	41	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울월드의 날씨가 어떨지 좀 알려줄래?
5	87	42	0.99998796	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구 날씨 좀 알려줄래?
5	18	43	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서울양의 날씨는 어떤가?
5	23	44	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 인천 날씨 알려줄래?
5	26	45	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 좀 알아봐줄래
5	30	46	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 수원 날씨 알려줄래?
5	35	47	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대전양의 날씨는 어떨 거 같아?
5	36	48	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 알고싶어
5	48	49	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 좀 알려줄래
5	57	50	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은월드의 날씨가 어떨지 궁금해
5	67	51	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 인천공항 날씨 알려줄래?
5	68	52	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 전주 날씨 알려줄래?
5	76	53	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대구 날씨 찾아줄래?
5	86	54	0.9999879	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 롯데 날씨 알려줄래?
5	21	55	0.99998784	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대전양의 날씨는 어떠니?
5	29	56	0.99998784	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대전양의 날씨는 어떤가?
5	61	57	0.9999877	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서양의 날씨는 어떤가?
5	53	58	0.9999856	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 태 날씨는 어때?
5	65	59	0.9999854	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은의 날씨가 어떨 거 같아?
5	22	60	0.99998516	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 속 날씨 알려줄래?
5	49	61	0.99998516	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨 좀 알려줄래?
5	41	62	0.9999851	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 태 날씨 좀 알려줄래?
5	55	63	0.9999851	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어떨 거 같아?
5	56	64	0.9999851	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨 좀 알려줄래
5	58	65	0.9999851	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어떠려나
5	9	66	0.999985	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어떠려나?
5	32	67	0.9999849	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어때?
5	17	68	0.9999848	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어떠니?
5	2	69	0.99998474	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨 알려줄래?
5	85	70	0.9999846	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은 날씨는 어떻니?
5	19	71	0.99998415	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 태 날씨 알려줄래?
5	50	72	0.9999836	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은양의 날씨가 어떨지 알고싶어
5	42	73	0.9999834	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 청 날씨 알려줄래?
5	33	74	0.99998295	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 대 날씨 알려줄래?
5	47	75	0.9999813	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 화 날씨 알려줄래?
5	44	76	0.9999804	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은양의 날씨가 어떨지 궁금해
5	82	77	0.9999787	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 명 날씨 알려줄래?
5	78	78	0.9999769	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서 날씨는 어때?
5	80	79	0.9999767	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은양의 날씨가 어떨지 알고있니?
5	20	80	0.9999764	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은양의 날씨가 어떨 거 같아
5	8	81	0.999973	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일은양의 날씨가 어떨 거 같아?
5	38	82	0.9999681	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 영 날씨 알려줄래?
5	7	83	0.9999646	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 연 날씨 알려줄래?
5	66	84	0.99996257	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 호 날씨 알려줄래?
5	88	85	0.9999549	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 천 날씨 알려줄래?
5	13	86	0.9999375	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 제주 날씨 알려줄래?
5	63	87	0.9999218	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서 날씨 좀 알려줄래?
5	75	88	0.99990606	weather.general(day.p=내일,location=*)	내일 화성의 날씨가 어떨지 알려줘	내일 서 날씨 알려줄래?
6	17	0	0.99999034	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울까
6	45	1	0.99999034	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일까?
6	66	2	0.99999034	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울거 같아?
6	24	3	0.9999902	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일지 궁금해
6	43	4	0.9999902	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울까 울산 기온이 어떻게 되니?
6	69	5	0.9999902	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 평균 온도가 어떻게 될지 알아?
6	21	6	0.99999017	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울거같아?
6	67	7	0.99999017	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도는 몇 도일까?
6	25	8	0.9999901	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산은 더울까?
6	39	9	0.9999901	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 기온 알려줄 수 있어?
6	58	10	0.9999901	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	울산 내일 더울까?
6	88	11	0.9999901	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일지 알고있니?
6	89	12	0.9999901	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울거 같아?
6	5	13	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울거같아?
6	30	14	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일지 궁금한데 알려줄래?
6	50	15	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 기온 알려줄래?
6	54	16	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 기온은 높은가?
6	57	17	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울 거 같아?
6	64	18	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울까?
6	70	19	0.99999	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울까?
6	36	20	0.9999899	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 몇 도일까?
6	98	21	0.9999899	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울지 좀 알려주겠니
6	9	22	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 쌀쌀하겠지?
6	13	23	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 춥겠지?
6	26	24	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울 거 같아?
6	41	25	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 덥겠지?
6	48	26	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울까 울산가는데 추울까?
6	59	27	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도인지 알고있니?
6	61	28	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 춥나?
6	82	29	0.9999898	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일지 궁금한데 알려주겠니?
6	42	30	0.99998975	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도는 어때?
6	73	31	0.99998975	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일 거 같아?
6	76	32	0.99998975	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 평균 온도가 어떻게 될지 알려주세요
6	79	33	0.99998975	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 추울거같아?
6	94	34	0.99998975	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울 것 같아?
6	2	35	0.9999896	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇 도일지 궁금한데 알려주겠어?
6	23	36	0.9999896	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일거 같아?
6	77	37	0.9999896	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 밖에 더울 예정이야?
6	81	38	0.9999896	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 많이 더울까?
6	85	39	0.9999896	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일지 궁금해
6	12	40	0.99998957	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 더울 예정이야?
6	27	41	0.99998957	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산가는데 추울까?
6	0	42	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 춥려나?
6	3	43	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 추울까?
6	18	44	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 덥려나?
6	19	45	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 덥겠지?
6	34	46	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 덥니?
6	35	47	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 덥나?
6	37	48	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일지 궁금한데 알려주겠니
6	38	49	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 춥나?
6	93	50	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 춥니?
6	95	51	0.9999895	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 춥겠지?
6	32	52	0.9999894	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	울산 내일 덥나?
6	47	53	0.9999894	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	울산 내일 춥나?
6	60	54	0.9999894	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도는 얼마 정도니?
6	75	55	0.9999894	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	울산 내일 춥니?
6	92	56	0.9999894	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	울산 내일 덥니?
6	29	57	0.99998933	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 많이 덥겠지?
6	33	58	0.99998933	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 많이 춥겠지?
6	14	59	0.9999892	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도는 어떻게 되는데?
6	74	60	0.9999892	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일지 궁금한데 알려줄래?
6	87	61	0.99998915	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일지 궁금한데 알려주겠니?
6	15	62	0.9999891	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 몇 도인지 알고있니?
6	28	63	0.9999891	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 추울 예정이야?
6	97	64	0.9999891	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 몇일지 궁금한데 알려주겠어?
6	56	65	0.9999889	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 어떻게 될지 알려줄래?
6	83	66	0.9999889	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 따뜻하겠지?
6	96	67	0.9999889	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 어떻게 될지 알려주세요
6	72	68	0.9999886	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 어떤지 알고있니?
6	10	69	0.9999885	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 어떻게 될지 알려주세요.
6	86	70	0.9999885	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도가 어떤지 알고 있니?
6	71	71	0.9999883	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 얼마 정도야?
6	7	72	0.9999875	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 좀 알려주겠니
6	49	73	0.9999873	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 좀 알려줄래?
6	65	74	0.9999873	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 알려줄 수 있어?
6	40	75	0.9999871	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 알려줄래?
6	4	76	0.999987	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 말해줄 수 있어?
6	1	77	0.9999866	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 좀 알려주겠니?
6	11	78	0.99998647	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 예상해줘.
6	52	79	0.9999863	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 예상해줄 수 있어?
6	20	80	0.9999861	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 알려줄 수 있지?
6	22	81	0.999986	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 말해줄 수 있지?
6	78	82	0.99998593	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 알려줄 수 있니?
6	68	83	0.9999859	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 말해줄 수 있니?
6	46	84	0.9999854	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 밖에 더울까?
6	84	85	0.9999851	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일 울산 온도 알려줄 수 있으신가요?
6	63	86	0.9999848	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 더울까?
6	90	87	0.99998474	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 밖에 더울 거 같아?
6	53	88	0.9999846	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 밖에 더울 예정이야?
6	8	89	0.9999844	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도가 몇 도일까?
6	80	90	0.99998426	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 기온은 높은가?
6	31	91	0.99998415	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 밖에 춥겠지?
6	51	92	0.9999835	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도가 몇 도일 거 같아?
6	62	93	0.99998313	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 덥겠지?
6	91	94	0.99998313	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 춥겠지?
6	44	95	0.99998057	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도가 몇 도인지 알고있니?
6	55	96	0.9999795	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도가 몇 도일지 궁금한데 알려주겠니?
6	6	97	0.99997574	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도 몇 도일까?
6	99	98	0.9999731	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도가 어떻게 될지 알려주세요
6	16	99	0.9999667	weather.temperature(day.p=내일,location=울산)	울산 내일 쌀쌀하니?	내일은 온도 몇 도인지 알고있니?
7	52	0	0.9999653	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도는 얼마 정도니?
7	72	1	0.99996513	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 몇 도일까?
7	2	2	0.9999651	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 몇 도일까요?
7	47	3	0.9999651	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 기온은 몇 도야?
7	69	4	0.99996495	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 기온 알려줄 수 있어?
7	39	5	0.9999649	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 몇 도일 거 같아?
7	71	6	0.9999649	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 몇 도일까요?
7	92	7	0.9999649	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 얼마 정도야?
7	12	8	0.9999648	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도는 얼마 정도야?
7	46	9	0.9999648	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 얼마야?
7	57	10	0.9999648	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 몇 도인지 알아?
7	26	11	0.9999647	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 몇 도일까?
7	20	12	0.99996465	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도는 몇 도야?
7	74	13	0.99996465	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 몇 도인지 알아?
7	9	14	0.99996454	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 어떻게 돼?
7	91	15	0.99996454	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 몇 도야?
7	0	16	0.9999645	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도 알려줄 수 있어?
7	34	17	0.9999645	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 어떻게 될까?
7	84	18	0.9999645	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 어떻게 되니?
7	82	19	0.99996436	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 얼마 정도니?
7	19	20	0.9999643	weather.temperature(ti_offset.now=현시점)	현시점에서 기온 좀 말해주겠니?	현시점에서 온도가 어떻게 될 거 같아?
